"approp_rt","approp_acc","approp_resp","approp_cresp","sentence_id","condition","sentence","id","type","subject","appropriateness","approp_rating"
308,0,5,1,"39","HULA_engineering","The computers are lifted through a network.",123,"anomalous",2,"low",1
294,1,5,5,"25","HUHA_non-engineering","The musician teased the violin.",123,"metaphorical",1,"high",1
76,1,5,5,"67","LUHA_non-engineering","The cloud cover darkened the country.",123,"literal",1,"high",1
467,1,5,5,"137","LUHA_engineering","The rust damaged the metal.",123,"literal",2,"high",1
436,0,5,1,"104","HULA_engineering","The shadows were jiggled by light.",123,"anomalous",2,"low",1
1261,0,1,5,"93","HUHA_non-engineering","The storm chased away the dune.",123,"metaphorical",1,"high",0
1533,1,5,5,"98","HUHA_non-engineering","The siren sang over the city.",123,"metaphorical",1,"high",1
504,1,5,5,"149","LUHA_non-engineering","The stars sprinkled over the desert.",123,"literal",1,"high",1
396,1,5,5,"129","LUHA_engineering","The metal was polished by the brush.",123,"literal",2,"high",1
385,0,1,5,"136","LUHA_engineering","The knives rested in their holder.",123,"literal",2,"high",0
277,1,5,5,"133","LUHA_engineering","The electricity was hindered by the resistor.",123,"literal",2,"high",1
227,1,5,5,"132","LUHA_engineering","The technician repaired the plane's wing.",123,"literal",2,"high",1
626,1,5,5,"88","HUHA_engineering","The soil was groomed by the roller.",123,"metaphorical",2,"high",1
323,0,5,1,"127","HULA_non-engineering","The feeling lunched over time.",123,"anomalous",1,"low",1
201,0,1,5,"92","HUHA_non-engineering","The cloud cover quenched the country.",123,"metaphorical",1,"high",0
30,1,1,1,"124","HULA_non-engineering","The echo brushed through the cave.",123,"anomalous",1,"low",0
241,0,1,5,"84","HUHA_engineering","The metals were married into a weld.",123,"metaphorical",2,"high",0
299,1,1,1,"110","HULA_engineering","The fabric was cooked by glue.",123,"anomalous",2,"low",0
5,0,5,1,"115","HULA_non-engineering","The researcher disappointed a theory.",123,"anomalous",1,"low",1
997,1,1,1,"120","HULA_non-engineering","The sun rained on the earth.",123,"anomalous",1,"low",0
369,1,5,5,"152","LUHA_non-engineering","The laughter burst through the windows.",123,"literal",1,"high",1
484,1,5,5,"151","LUHA_non-engineering","The snow frosted the ground.",123,"literal",1,"high",1
1252,0,1,5,"90","HUHA_non-engineering","The moon tinted the world.",123,"metaphorical",1,"high",0
275,1,1,1,"126","HULA_non-engineering","The musician baked the violin.",123,"anomalous",1,"low",0
428,1,5,5,"142","LUHA_non-engineering","The shooting stars lit the sky.",123,"literal",1,"high",1
939,1,1,1,"105","HULA_engineering","The rocks grew into the hole.",123,"anomalous",2,"low",0
2172,1,1,1,"125","HULA_non-engineering","The morning dew debated on the meadow.",123,"anomalous",1,"low",0
363,1,5,5,"139","LUHA_engineering","The car wasted all of the gas.",123,"literal",2,"high",1
262,0,1,5,"82","HUHA_engineering","The ice quieted the river's flow.",123,"metaphorical",2,"high",0
193,1,1,1,"102","HULA_engineering","The snow was cured by the heat of the sunlight.",123,"anomalous",2,"low",0
768,1,5,5,"83","HUHA_engineering","The plants are motivated by temperature.",123,"metaphorical",2,"high",1
102,1,1,1,"109","HULA_engineering","The trains sneezed with great velocity.",123,"anomalous",2,"low",0
705,0,1,5,"85","HUHA_engineering","The light inspired the stone to change color.",123,"metaphorical",2,"high",0
218,0,1,5,"143","LUHA_non-engineering","The bee abandoned the flower.",123,"literal",1,"high",0
506,0,1,5,"150","LUHA_non-engineering","The waves flooded the beach.",123,"literal",1,"high",0
735,1,1,1,"122","HULA_non-engineering","The gravity baptized the moon.",123,"anomalous",1,"low",0
1113,0,1,5,"148","LUHA_non-engineering","The volcano erupted the lava.",123,"literal",1,"high",0
639,1,5,5,"135","LUHA_engineering","The dough spun around in the mixer.",123,"literal",2,"high",1
310,1,5,5,"141","LUHA_non-engineering","The clouds passed over the city.",123,"literal",1,"high",1
319,1,5,5,"97","HUHA_non-engineering","The dream highlighted the direction.",123,"metaphorical",1,"high",1
359,0,5,1,"123","HULA_non-engineering","The brook cycled through the forest.",123,"anomalous",1,"low",1
298,1,1,1,"113","HULA_engineering","The workers helped to coach the structure.",123,"anomalous",2,"low",0
1277,1,1,1,"112","HULA_engineering","The saddle had a perforated shell devoted by soft foam.",123,"anomalous",2,"low",0
1936,1,5,5,"130","LUHA_engineering","The new construction was sheltered by the cover.",123,"literal",2,"high",1
733,1,1,1,"107","HULA_engineering","The oil voted from the pump.",123,"anomalous",2,"low",0
1012,1,5,5,"138","LUHA_engineering","The screw rolled toward the spring.",123,"literal",2,"high",1
285,1,1,1,"111","HULA_engineering","The nails were knitted by the hammer.",123,"anomalous",2,"low",0
327,0,1,5,"94","HUHA_non-engineering","The heat scarred the ground.",123,"metaphorical",1,"high",0
266,0,1,5,"96","HUHA_non-engineering","The sun drank the dew.",123,"metaphorical",1,"high",0
520,0,5,1,"116","HULA_non-engineering","The woman stitched words into his ear.",123,"anomalous",1,"low",1
253,1,5,5,"95","HUHA_non-engineering","The earthquake inhaled the city.",123,"metaphorical",1,"high",1
455,1,1,1,"106","HULA_engineering","The bus was garnished by electricity.",123,"anomalous",2,"low",0
275,0,1,5,"79","HUHA_engineering","The wind governed the wheel.",123,"metaphorical",2,"high",0
308,1,5,5,"140","LUHA_engineering","The computers are connected through a network.",123,"literal",2,"high",1
433,0,5,1,"121","HULA_non-engineering","The foliage trickled from the trees.",123,"anomalous",1,"low",1
222,0,1,5,"100","HUHA_non-engineering","The thunderclouds galloped across the fields.",123,"metaphorical",1,"high",0
277,0,1,5,"128","LUHA_engineering","The wind has moved the turbine.",123,"literal",2,"high",0
344,1,5,5,"81","HUHA_engineering","The air system gifted the house with good ventilation.",123,"metaphorical",2,"high",1
428,1,1,1,"119","HULA_non-engineering","The surfer telephoned with the waves.",123,"anomalous",1,"low",0
1222,0,1,5,"146","LUHA_non-engineering","The flag turned in the wind.",123,"literal",1,"high",0
1223,1,1,1,"114","HULA_engineering","The repairman deceived the stuck hinge with grease.",123,"anomalous",2,"low",0
496,0,1,5,"87","HUHA_engineering","The machine adds pressure and heat to invigorate the rubber.",123,"metaphorical",2,"high",0
512,1,1,1,"117","HULA_non-engineering","The rain braided her lips.",123,"anomalous",1,"low",0
56,0,1,5,"131","LUHA_engineering","The dam stalled the water.",123,"literal",2,"high",0
515,0,1,5,"99","HUHA_non-engineering","The song bounced in her ear.",123,"metaphorical",1,"high",0
2450,0,1,5,"134","LUHA_engineering","The pipe was secured with a seal.",123,"literal",2,"high",0
1390,1,5,5,"101","HUHA_non-engineering","The sun sulked behind the clouds.",123,"metaphorical",1,"high",1
334,1,5,5,"145","LUHA_non-engineering","The worm ate through the apple.",123,"literal",1,"high",1
500,1,5,5,"78","HUHA_engineering","The mechanic injured the efficiency of the motor",123,"metaphorical",2,"high",1
366,0,1,5,"91","HUHA_non-engineering","The garden died in the winter.",123,"metaphorical",1,"high",0
645,1,5,5,"89","HUHA_non-engineering","The water hugged the swimmer.",123,"metaphorical",1,"high",1
990,1,1,1,"108","HULA_engineering","The weather memorized available transportation.",123,"anomalous",2,"low",0
1310,0,1,5,"80","HUHA_engineering","The speakers fostered sound.",123,"metaphorical",2,"high",0
544,0,1,5,"77","HUHA_engineering","The paper clip escaped to the magnet.",123,"metaphorical",2,"high",0
904,1,1,1,"118","HULA_non-engineering","The fruits counted the cake.",123,"anomalous",1,"low",0
566,0,1,5,"144","LUHA_non-engineering","The melody floated through the air.",123,"literal",1,"high",0
567,0,1,5,"147","LUHA_non-engineering","The ivy coated the tree.",123,"literal",1,"high",0
497,0,1,5,"86","HUHA_engineering","The intense heat mutilated the plastic.",123,"metaphorical",2,"high",0
542,1,1,1,"103","HULA_engineering","The car was sewed by the brakes' force.",123,"anomalous",2,"low",0
43,0,1,5,"175","HUHA_non-engineering","The waves drowned the beach.",135,"metaphorical",1,"high",0
1063,1,5,5,"206","LUHA_engineering","The rocks fell into the hole.",135,"literal",2,"high",1
1476,1,1,1,"181","HULA_engineering","The speakers fooled sound.",135,"anomalous",2,"low",0
17,0,1,5,"163","HUHA_engineering","The screw raced toward the spring.",135,"metaphorical",2,"high",0
31,0,1,5,"212","LUHA_engineering","The nails were struck by the hammer.",135,"literal",2,"high",0
692,1,5,5,"217","LUHA_non-engineering","The woman whispered words into his ear.",135,"literal",1,"high",1
3081,0,5,1,"196","HULA_non-engineering","The earthquake defrosted the city.",135,"anomalous",1,"low",1
366,0,5,1,"180","HULA_engineering","The wind measured the wheel.",135,"anomalous",2,"low",1
861,0,1,5,"210","LUHA_engineering","The trains advanced with great velocity.",135,"literal",2,"high",0
602,0,5,1,"200","HULA_non-engineering","The song rowed in her ear.",135,"anomalous",1,"low",1
3,0,5,1,"195","HULA_non-engineering","The heat swept the ground.",135,"anomalous",1,"low",1
48,0,1,5,"155","HUHA_engineering","The new construction was blanketed by the cover.",135,"metaphorical",2,"high",0
28,0,1,5,"224","LUHA_non-engineering","The brook wound through the forest.",135,"literal",1,"high",0
2369,0,1,5,"173","HUHA_non-engineering","The volcano vomited the lava.",135,"metaphorical",1,"high",0
420,1,5,5,"167","HUHA_non-engineering","The shooting stars pierced the sky.",135,"metaphorical",1,"high",1
323,1,5,5,"177","HUHA_non-engineering","The laughter spilled through the windows.",135,"metaphorical",1,"high",1
299,1,5,5,"170","HUHA_non-engineering","The worm screwed through the apple.",135,"metaphorical",1,"high",1
701,1,5,5,"174","HUHA_non-engineering","The stars lurked over the desert",135,"metaphorical",1,"high",1
786,1,1,1,"190","HULA_non-engineering","The water canceled the swimmer.",135,"anomalous",1,"low",0
500,1,5,5,"228","LUHA_non-engineering","The feeling faded over time.",135,"literal",1,"high",1
482,1,5,5,"209","LUHA_engineering","The weather impacted available transportation.",135,"literal",2,"high",1
11,0,1,5,"214","LUHA_engineering","The workers helped to build the structure.",135,"literal",2,"high",0
464,0,5,1,"188","HULA_engineering","The machine adds pressure and heat to plug the rubber.",135,"anomalous",2,"low",1
32,0,1,5,"207","LUHA_engineering","The bus was powered by electricity.",135,"literal",2,"high",0
120,1,1,1,"194","HULA_non-engineering","The storm ridiculed the dune.",135,"anomalous",1,"low",0
360,1,5,5,"205","LUHA_engineering","The shadows were engulfed by light.",135,"literal",2,"high",1
1061,1,5,5,"162","HUHA_engineering","The rust infected the metal.",135,"metaphorical",2,"high",1
7,0,1,5,"158","HUHA_engineering","The electricity was strangled by the resistor.",135,"metaphorical",2,"high",0
399,0,5,1,"201","HULA_non-engineering","The thunderclouds paddled across the fields.",135,"anomalous",1,"low",1
889,1,1,1,"184","HULA_engineering","The plants are rejected by temperature.",135,"anomalous",2,"low",0
653,1,5,5,"216","LUHA_non-engineering","The researcher developed a theory.",135,"literal",1,"high",1
1051,1,5,5,"208","LUHA_engineering","The oil leaked from the pump.",135,"literal",2,"high",1
58,0,1,5,"215","LUHA_engineering","The repairman loosened the stuck hinge with grease.",135,"literal",2,"high",0
72,1,1,1,"202","HULA_non-engineering","The sun crocheted behind the clouds.",135,"anomalous",1,"low",0
295,1,5,5,"166","HUHA_non-engineering","The clouds wandered over the city.",135,"metaphorical",1,"high",1
903,1,5,5,"171","HUHA_non-engineering","The flag stretched in the wind.",135,"metaphorical",1,"high",1
522,0,5,1,"191","HULA_non-engineering","The moon received the world.",135,"anomalous",1,"low",1
760,0,5,1,"198","HULA_non-engineering","The dream shaved the direction.",135,"anomalous",1,"low",1
1235,1,1,1,"182","HULA_engineering","The air system threatened the house with good ventilation.",135,"anomalous",2,"low",0
337,0,5,1,"192","HULA_non-engineering","The garden condensed in the winter.",135,"anomalous",1,"low",1
466,1,5,5,"161","HUHA_engineering","The knives lounged in their holder.",135,"metaphorical",2,"high",1
265,1,5,5,"227","LUHA_non-engineering","The musician tuned the violin.",135,"literal",1,"high",1
319,1,5,5,"211","LUHA_engineering","The fabric was bonded by glue.",135,"literal",2,"high",1
349,1,5,5,"203","LUHA_engineering","The snow was thawed by the heat of the sunlight.",135,"literal",2,"high",1
289,1,5,5,"169","HUHA_non-engineering","The melody fluttered through the air.",135,"metaphorical",1,"high",1
33,1,1,1,"178","HULA_engineering","The paper clip referred to the magnet.",135,"anomalous",2,"low",0
349,0,1,5,"219","LUHA_non-engineering","The fruits surrounded the cake.",135,"literal",1,"high",0
281,1,5,5,"172","HUHA_non-engineering","The ivy stifled the tree.",135,"metaphorical",1,"high",1
495,0,5,1,"193","HULA_non-engineering","The cloud cover roasted the country.",135,"anomalous",1,"low",1
776,0,1,5,"159","HUHA_engineering","The pipe was arrested with a seal.",135,"metaphorical",2,"high",0
736,0,5,1,"179","HULA_engineering","The mechanic stepped the efficiency of the motor.",135,"anomalous",2,"low",1
443,0,1,5,"168","HUHA_non-engineering","The bee bewitched the flower.",135,"metaphorical",1,"high",0
960,1,5,5,"164","HUHA_engineering","The car spent all of the gas.",135,"metaphorical",2,"high",1
986,1,5,5,"160","HUHA_engineering","The dough waltzed around in the mixer.",135,"metaphorical",2,"high",1
474,1,5,5,"153","HUHA_engineering","The wind has tickled the turbine.",135,"metaphorical",2,"high",1
446,1,5,5,"222","LUHA_non-engineering","The foliage dropped from the trees.",135,"literal",1,"high",1
1830,0,1,5,"226","LUHA_non-engineering","The morning dew laid on the meadow.",135,"literal",1,"high",0
22,1,1,1,"187","HULA_engineering","The intense heat threaded the plastic.",135,"anomalous",2,"low",0
334,1,5,5,"213","LUHA_engineering","The saddle has a perforated shell covered by soft foam.",135,"literal",2,"high",1
361,1,5,5,"220","LUHA_non-engineering","The surfer swam with the waves.",135,"literal",1,"high",1
276,1,5,5,"221","LUHA_non-engineering","The sun beamed on the earth.",135,"literal",1,"high",1
73,0,1,5,"223","LUHA_non-engineering","The gravity influenced the moon.",135,"literal",1,"high",0
517,0,5,1,"189","HULA_engineering","The soil was haunted by the roller.",135,"anomalous",2,"low",1
641,1,1,1,"199","HULA_non-engineering","The siren ironed over the city.",135,"anomalous",1,"low",0
570,1,1,1,"186","HULA_engineering","The light satisfied the stone to change color.",135,"anomalous",2,"low",0
358,1,5,5,"165","HUHA_engineering","The computers are chattering through a network.",135,"metaphorical",2,"high",1
281,0,5,1,"183","HULA_engineering","The ice perfected the river's flow.",135,"anomalous",2,"low",1
349,0,1,5,"204","LUHA_engineering","The car was halted by the brakes' force.",135,"literal",2,"high",0
849,1,5,5,"225","LUHA_non-engineering","The echo resounded through the cave.",135,"literal",1,"high",1
949,0,5,1,"185","HULA_engineering","The metals were scared into a weld.",135,"anomalous",2,"low",1
313,1,5,5,"176","HUHA_non-engineering","The snow devoured the ground.",135,"metaphorical",1,"high",1
37,1,5,5,"156","HUHA_engineering","The dam suffocated the water.",135,"metaphorical",2,"high",1
844,0,1,5,"154","HUHA_engineering","The metal was healed by the brush.",135,"metaphorical",2,"high",0
27,1,1,1,"197","HULA_non-engineering","The sun pasted the dew.",135,"anomalous",1,"low",0
2043,0,1,5,"218","LUHA_non-engineering","The rain wetted her lips.",135,"literal",1,"high",0
